domain,file_id,group,fs,win_idx,win_start,rpm,t_mean_abs,t_rms,t_std,t_var,t_peak,t_p2p,t_kurtosis,t_skewness,t_crest,t_impulse,t_clearance,t_shape,f_centroid,f_msf,f_rmsf,f_variance,f_peak_freq,f_entropy,f_spec_kurt,f_env_log_energy,f_BPFO_ratio1,f_BPFO_harm_frac,f_BPFI_ratio1,f_BPFI_harm_frac,f_BSF_ratio1,f_BSF_harm_frac,f_FTF_ratio1,f_FTF_harm_frac,o_pk0_order,o_pk0_amp,o_pk0_ratio,o_pk1_order,o_pk1_amp,o_pk1_ratio,o_pk2_order,o_pk2_amp,o_pk2_ratio,o_pk3_order,o_pk3_amp,o_pk3_ratio,o_pk4_order,o_pk4_amp,o_pk4_ratio,o_pk5_order,o_pk5_amp,o_pk5_ratio,o_pk6_order,o_pk6_amp,o_pk6_ratio,o_pk7_order,o_pk7_amp,o_pk7_ratio,o_entropy,o_kurtosis,o_crest,o_gini,o_bandfrac0,o_bandfrac1,o_bandfrac2,o_bandfrac3,o_bandfrac4,o_shaft1,o_shaft2,o_shaft3,o_shaft21,fault_type,fault_size,or_position,load,t_mean_abs_rel,t_rms_rel,t_std_rel,t_var_rel,t_peak_rel,t_p2p_rel
tgt,A,target,32000,10,80000,577.1999999999986,2.809077847262745,3.5276551687762328,3.5276551687762328,12.444350989793673,15.368822092098927,27.6368381296875,0.0217661196706293,-0.0318171294973751,4.356667915879691,5.471127155507394,6.4677850023573145,1.2558054139412465,4196.594377321645,25276477.90644964,5027.571770392705,7665073.538681995,1326.0,7.58207922335051,39.19391569653796,6.816130472346534,,,,,,,,,23.291632818846463,0.031208092781794,6.731705391971986,9.56620633631194,0.0310596730815715,6.699690692988344,17.052802599512592,0.0279140628761541,6.021170498598131,12.47766043866775,0.0262619445872591,5.664802242732855,16.220958570268074,0.0218656674440939,4.716508389719425,7.9025182778229075,0.0206743337443665,4.459533138262484,13.933387489845654,0.0171191902745621,3.692675046925421,25.16328188464663,0.0169790670353891,3.6624499264325903,4.585412497149946,6.146844481025244,4.712422010050832,0.5052996829824232,0.0337220344466056,0.0238284332011212,0.0764239543988361,0.2374335105410885,0.628592067412348,0.0015137872704455,0.0004746714044165,0.0106129933057216,0.3135654615217199,,,,,1.027230736209647,1.0231820911709566,1.0231820911709566,1.0469015916929727,1.017270037401031,0.9560730531604318
tgt,A,target,32000,11,88000,577.1999999999986,2.803880517794249,3.523840266521925,3.523840266521925,12.417450223961309,13.542097485886234,26.7564876140625,0.0282351056281489,-0.0074781616726315,3.842994137543191,4.82976981363481,5.710200915844671,1.2567726207152348,4384.882400512614,26637328.9399156,5161.13640004947,7410135.27359034,1326.0,7.787803690983766,9.781699866773918,6.729201933943099,,,,,,,,,19.9642567018684,0.0378187048683526,8.747887601089506,6.030869212022745,0.0309436627395563,7.15761379333166,16.63688058489033,0.0292842390407232,6.773770611749748,3.7432981316003247,0.0257835428038173,5.964020586924434,4.783103168155971,0.0220655974772501,5.104018428283018,10.606011372867586,0.020280052404548,4.6910019683844,18.924451665312752,0.0184214605017751,4.2610889632101285,2.703493095044679,0.0162559233403503,3.760176101437884,4.5990806272850095,7.252101789911872,5.710624435121122,0.4979793772969243,0.0074891495975076,0.0353930468731816,0.1621575645912235,0.1882681018764105,0.6066921370616766,0.0011473867338955,0.0006919354664362,0.0123981695928949,0.603053395505065,,,,,1.025330163542553,1.0220755942262654,1.0220755942262654,1.0446385203129738,0.8963582201291855,0.9256180712491392
tgt,A,target,32000,12,96000,577.1999999999986,2.7307626009154147,3.4411441856315523,3.4411441856315523,11.84147330630584,13.23364954666802,26.11444854375,0.0834509207448803,0.000414245394209,3.845712016927709,4.846136951717058,5.735813773359308,1.2601403668252749,4153.853426718528,24765946.875369404,4976.539648728764,7511448.584708147,1324.0,7.62397427880635,33.696063053963435,6.701955039141112,,,,,,,,,2.49553208773355,0.0395157916807592,8.80972811849045,7.486596263200649,0.0286169818394787,6.379926071437948,23.083671811535336,0.0254115441981218,5.665299515319134,3.1194151096669374,0.0240625745671607,5.364557579414708,13.309504467912266,0.0183607923405305,4.0933910641829785,20.588139723801785,0.0178243915089896,3.973804810500299,21.83590576766856,0.0163041847231035,3.634886927347732,2.0796100731112914,0.0162990331365169,3.633738422527848,4.600566318428074,8.071485332229946,5.966884543794513,0.4947108529915576,0.0577717634393188,0.1187259099095811,0.0913790873798684,0.216734064336145,0.5153891749350865,0.0028327754975921,0.0162990331365169,0.0240625745671607,5.753732741834693,,,,,0.998592217615298,0.9980899309658716,0.9980899309658716,0.996183510295459,0.8759418964327784,0.9034072723393112
tgt,A,target,32000,13,104000,577.1999999999986,2.688804064677349,3.387897174050127,3.387897174050127,11.477847261936835,13.02561180430677,25.899828059765625,0.0851439621841168,0.024978574580425,3.84474827160448,4.844388617013257,5.734046080034776,1.2600015071962516,4125.301234481157,24386279.23345557,4938.246574793078,7368168.9582438115,1326.0,7.662863247121709,29.89343781714677,6.70486721398967,,,,,,,,,21.00406173842405,0.0315097158565012,6.996984865551505,13.517465475223394,0.0240337265498734,5.336881541493544,16.012997562956944,0.0217474732111518,4.829200669894985,20.588139723801785,0.0212317173219857,4.714672942407726,4.159220146222583,0.0191858488157343,4.260371448851223,18.50852965069049,0.0179629902568795,3.988825908168358,22.875710804224205,0.0178689976342932,3.9679540932429274,13.933387489845654,0.0169957977236125,3.774053056894057,4.644551696754197,4.792310931788521,4.757967094331591,0.4734550930065222,0.0168911787104611,0.061292057473187,0.0812665151802482,0.1041255470289121,0.7364247016071913,0.0017516283990128,0.0052039452135485,0.0134068201885971,2.970918497045504,,,,,0.98324871330049,0.9826458509603457,0.9826458509603457,0.9655928684095826,0.8621717739936975,0.8959826581185805
tgt,A,target,32000,14,112000,577.1999999999986,2.714153977265386,3.4189378021322754,3.4189378021322754,11.689135694849073,13.623782466224576,26.62443503671875,0.0723016856545841,0.0226953690897005,3.984799740353247,5.019531898461428,5.945827135825525,1.2596698016284715,4330.253305131571,26185146.225823376,5117.142388660235,7434052.539220478,1326.0,7.783936480869454,9.71628134385572,6.692600093391986,,,,,,,,,7.070674248578391,0.0306790188178983,6.362707020918588,8.526401299756296,0.0273271455789356,5.6675417838108455,29.53046303818034,0.0246491166725098,5.112129193001474,15.389114541023558,0.0242196000823883,5.023049152997957,9.150284321689682,0.0236806843146492,4.911280156752324,3.3273761169780665,0.0203949257822527,4.229826847987272,21.419983753046303,0.0195282681781322,4.05008549265902,19.340373679935013,0.0186105400379539,3.859752310380037,4.608249297423809,4.897588017148915,4.632531841502584,0.4939249463350983,0.0241660521449352,0.046339874705539,0.1102542951418745,0.3088789252282397,0.5103608527794112,0.0056804015248837,0.0109787565975664,0.0078074059641368,1.932743054789331,,,,,0.9925187338504844,0.9916490593899754,0.9916490593899754,0.9833678569890234,0.9017649899197347,0.9210498239624454
tgt,A,target,32000,15,120000,577.1999999999986,2.744218766047371,3.466717824528734,3.466717824528734,12.018132474905237,15.061841673948702,27.462590408203127,0.1588669214519322,0.0162711454230019,4.344697906294657,5.488571778713364,6.510595167257122,1.2632804160583555,4207.420818877588,25125537.79426606,5012.538059133922,7423147.847141511,1326.0,7.6894249386280755,23.602127693538524,6.793522880936796,,,,,,,,,4.367181153533712,0.0361563613800742,6.689962539390495,28.69861900893582,0.0269294413507608,4.982718032644394,8.526401299756296,0.0233451133746814,4.319514685471424,8.110479285134037,0.0214146986351612,3.962332662725232,20.796100731112915,0.0206658958822028,3.823782704281541,19.75629569455727,0.0189521402696448,3.5066888261348,16.844841592201462,0.0185538650458452,3.4329965013021613,16.012997562956944,0.017504410334152,3.238817318441041,4.615085456337615,6.281909796813569,5.459610568391095,0.4871358830707026,0.0305187891153813,0.0191675639347487,0.1248295785375878,0.2320627960156551,0.5934212723966268,0.0001098954469715,0.0020949743817895,0.0113390302210588,19.063340843122468,,,,,1.0035129023263063,1.005507461329177,1.005507461329177,1.011045254788647,0.9969508496596617,0.9500451005305375
tgt,A,target,32000,16,128000,577.1999999999986,2.7354236125230584,3.453543546017484,3.453543546017484,11.92696302423902,16.020455087569257,28.859235660937497,0.2154580679548501,0.028520632935511,4.638845543453157,5.8566633022468855,6.936519701674506,1.2625260417456126,4268.368181084181,25574547.666645404,5057.128401241697,7355580.737353533,1326.0,7.781567700788764,10.256872323578396,6.700275255995909,,,,,,,,,13.933387489845654,0.0330551928265176,6.8742225371726375,25.16328188464663,0.0262925288339204,5.46784570938588,20.796100731112915,0.0260715282308167,5.4218859918142055,7.278635255889521,0.0246245832871925,5.120976491944936,16.844841592201462,0.0211329899533073,4.394857914679205,14.76523151909017,0.0190078136142736,3.952902087589564,5.406986190089358,0.0179708889863,3.737261214327204,30.98619008935824,0.0177360233452844,3.688418096359328,4.615337977340243,6.701012438597829,5.004163955692126,0.4867027241977308,0.0328142606618644,0.0459859588767551,0.0850506497976846,0.1593415265427562,0.6768076041209394,0.000810922496158,0.0079244520816521,0.0068852838324156,9.772144822007467,,,,,1.0002966682021222,1.001686315215997,1.001686315215997,1.0033754740910024,1.0604019519811756,0.9983608624385323
tgt,A,target,32000,17,136000,577.1999999999986,2.7346123399966498,3.4477295871540226,3.4477295871540226,11.886839306137244,16.017862790490767,28.859235660937497,0.1864831449278368,0.0149554288988717,4.645916214011521,5.857452830226215,6.931813241036608,1.2607745298030015,4099.023395373021,24090632.90855844,4908.220951481141,7288640.112743066,1326.0,7.595076560026738,30.971488455366256,6.702125658820809,,,,,,,,,6.654752233956133,0.0366801586904451,6.761518355446168,12.06173842404549,0.0266510094441906,4.912772899071592,28.49065800162469,0.0256813063404682,4.734020528055818,26.826969943135666,0.024707242670052,4.554464342313126,11.229894394800974,0.0241749638124778,4.456345539281857,24.33143785540211,0.0203346059314392,3.748424656952385,8.734362307067425,0.0181866004678617,3.3524673086718413,10.398050365556458,0.0150286275174935,2.7703353650747946,4.613176125846544,7.015640880087665,5.538703962257113,0.4839634367903671,0.0169015511020003,0.0364241846983263,0.0527136597754154,0.2737694512233005,0.6201911532009571,3.4578937889194605e-05,0.0126262407881913,0.0022519611906739,365.14251720248194,,,,,0.9999999999999997,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0602303665382453,0.9983608624385323
tgt,A,target,32000,18,144000,577.1999999999986,2.766110769752441,3.4811673536141874,3.4811673536141874,12.118526143869204,15.27730767618522,28.3758839765625,0.1289028614404666,0.0179584041530293,4.388558814996285,5.523028160418526,6.529735650848219,1.2585061276936798,4156.43707231219,24837944.86805269,4983.768139475661,7561975.731961569,1326.0,7.611467201231636,30.2536872205563,6.83812023238585,,,,,,,,,6.446791226645003,0.0413569185734067,9.965150683193988,9.150284321689682,0.0390145568091113,9.400747223242654,4.9910641754671,0.0350610471173692,8.448129833826929,17.26076360682372,0.0202830115894176,4.887290295546486,15.805036555645817,0.0196863962827514,4.743532935571112,26.203086921202274,0.0194676574176182,4.690826742109107,14.9731925264013,0.0187552017940556,4.519157094350188,31.402112103980503,0.0182662197947514,4.40133450329359,4.523566355755431,8.79592379148606,6.244894704584357,0.5374503828587989,0.0192983017235367,0.0336874563071004,0.1027822728091902,0.2716809790297303,0.5725509901304422,0.0011485496797592,0.0024074238214225,0.0035551314776711,2.096055453022293,,,,,1.0115184259556984,1.0096984887053644,1.0096984887053644,1.0194910380938975,1.0112126523430618,0.9816397195037971
tgt,A,target,32000,19,152000,577.1999999999986,2.7712145972923863,3.490918790670496,3.490918790670496,12.186514003056358,14.241680051429336,27.357733372265624,0.0696426561371015,0.0194293712573969,4.079636595811464,5.139147313000957,6.088866954973435,1.2597071313351325,4208.835181297006,25299460.263148963,5029.856882968835,7585166.67982556,1326.0,7.662986864219974,21.059262456454363,6.804776313657302,,,,,,,,,22.04386677497969,0.024749373249049,5.072551220243611,2.9114541023558083,0.0221544591042262,4.540706038578088,18.716490658001625,0.0216842687872905,4.444337357160646,24.9553208773355,0.0208456388978477,4.272454496685012,6.862713241267263,0.0195305166757924,4.002911314111186,7.486596263200649,0.0192260395614495,3.940506672896469,16.844841592201462,0.0187428731763655,3.841478458663497,26.61900893582453,0.0182960240828627,3.749893718649945,4.641243275758125,3.2236800871330877,3.737155360606344,0.4771821512956802,0.0155606384096552,0.0459307589025133,0.0799915216803597,0.1715372892774888,0.6869797917299826,0.0063468323628094,7.593230341323909e-05,0.0221544591042262,0.0119638110888537,,,,,1.0133848065996003,1.012526853520471,1.012526853520471,1.025210629100066,0.9426639407856179,0.946417660009893
tgt,A,target,32000,20,160000,577.1999999999986,2.75486970604488,3.481703405088788,3.481703405088788,12.12225860100686,15.06439209026975,28.90661758359375,0.1079957866663043,6.084212340690477e-05,4.326730435524063,5.46827752223969,6.500018186480307,1.2638359619868,4158.926574581409,24713221.25140617,4971.239407975256,7416550.998646719,1326.0,7.658380733525885,36.67926096014181,6.728769505928858,,,,,,,,,7.9025182778229075,0.0449739396290616,9.441081727273971,11.229894394800974,0.0350548641240087,7.358835802754335,15.597075548334686,0.029391356742106,6.1699331516507625,29.73842404549147,0.0211512652645277,4.440145240658876,10.606011372867586,0.0211248978215186,4.4346100977196246,2.2875710804224205,0.0194483582688503,4.082665236622309,0.8318440292445166,0.0183855284807603,3.859552407853029,5.614947197400487,0.0181719199229507,3.814710975935805,4.55654540427385,10.08080643263824,6.791064883988171,0.5163541305225647,0.0378699358207977,0.0542933812956283,0.0651134061812204,0.2479924554684261,0.5947308212339273,0.005791119491215,0.0023788640882917,0.0061126816686852,0.4107779318816728,,,,,1.0074077651709326,1.0098539682640275,1.0098539682640275,1.0198050372186043,0.9971196629942656,1.0
tgt,A,target,32000,21,168000,577.1999999999986,2.7371568906790573,3.4562099512939715,3.4562099512939715,11.945387227423478,15.057175476495775,29.068529183203125,0.1753558906553434,0.0074447376125955,4.356556947836505,5.501027554454418,6.526679579203463,1.2627007107492705,4369.767553962073,26329052.586288765,5131.184325892879,7234184.110629086,1326.0,7.74813530803123,13.597965966583155,6.739448449319745,,,,,,,,,4.367181153533712,0.0335110907707817,6.781768159414803,22.25182778229082,0.0295158804152973,5.973242093691751,5.8229082047116165,0.0252252008118853,5.104920781332662,18.924451665312752,0.024081052001112,4.873374991683209,1.6636880584890332,0.0237708484297827,4.810597903424059,25.37124289195776,0.0169955922141231,3.439463278486701,20.796100731112915,0.0168314533944313,3.406245875068721,21.83590576766856,0.0154746179105325,3.1316578664237777,4.607337278746719,5.971049115128337,5.0601747063879605,0.4940352509718204,0.0358798102619746,0.0681864346810096,0.154590986471866,0.1162522448783493,0.6250905237068001,0.0143509040843086,0.0085122402401793,0.0012683164770514,0.5931501032672569,,,,,1.000930497769351,1.0024596952648333,1.0024596952648333,1.0049254406304629,0.9966419917114719,1.0056011949215833
